cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.2885,2885,362.5,4137.5,54.0,-0.01136,-0.016365209252895908,-0.01642090805849409,0.002577482759023304
c.2886,2886,362.5,4162.5,54.0,-0.01136,-0.011677030909390958,-0.011600041578027201,0.0025775716863851808
c.2887,2887,362.5,4187.5,54.0,-0.01136,-0.011730351687300076,-0.011632024400779258,0.0025637070663711145
c.2888,2888,362.5,4212.5,54.0,-0.01136,-0.01031979558788945,-0.010364885238811123,0.002672482513762614
c.2889,2889,362.5,4237.5,54.0,-0.01136,-0.011617767464973,-0.011687833228502566,0.003224801990835397
c.2890,2890,362.5,4262.5,54.0,-0.01136,-0.011858498794613538,-0.011793071989487473,0.003774622688943081
c.2895,2895,362.5,4387.5,54.0,-0.01136,-0.012106643756532856,-0.012151314391921353,0.004136607066807387
c.2896,2896,362.5,4412.5,54.0,-0.01136,-0.012476560311507004,-0.012600279227827364,0.003819458659015611
c.2897,2897,362.5,4437.5,54.0,-0.01136,-0.012210780591401788,-0.012229288571992625,0.003319440896441123
c.2898,2898,362.5,4462.5,54.0,-0.01136,-0.009385524306539956,-0.009434872900233721,0.0032382106113999507
c.2899,2899,362.5,4487.5,54.0,-0.01136,-0.008722187658708802,-0.008762202683748211,0.003181816583009376
c.2900,2900,362.5,4512.5,54.0,-0.01136,-0.011731371016914686,-0.011572157342680307,0.0033046311430493074
c.2901,2901,362.5,4537.5,54.0,-0.01136,-0.012723802229017681,-0.012549819356359758,0.0035458830831119085
c.2934,2934,387.5,3662.5,54.0,-0.01136,-0.010574867717972846,-0.01051080330783692,0.003960110089611389
c.2935,2935,387.5,3687.5,54.0,-0.01136,-0.01010129327828681,-0.010003772592041733,0.003595306458545221
c.2939,2939,387.5,3787.5,54.0,-0.01136,-0.011152822354103758,-0.01115411506154587,0.004164322692807816
c.2940,2940,387.5,3812.5,54.0,-0.01136,-0.010543818010238461,-0.0103922445822597,0.0037097985080911805
c.2941,2941,387.5,3837.5,54.0,-0.01136,-0.011001863026947152,-0.011037657612576048,0.003594813147497055
c.2942,2942,387.5,3862.5,54.0,-0.01136,-0.013781127694647193,-0.01377725442752498,0.00357211230129612
c.2943,2943,387.5,3887.5,54.0,-0.01136,-0.01358439943425397,-0.013676600428898969,0.003603314997123418
c.2944,2944,387.5,3912.5,54.0,-0.01136,-0.012496054436723086,-0.01246804792392121,0.003506072175415893
c.2945,2945,387.5,3937.5,54.0,-0.01136,-0.013706268940425578,-0.013729600393327261,0.003420383731613118
c.2946,2946,387.5,3962.5,54.0,-0.01136,-0.018069870281100877,-0.01806735104749434,0.0029669150347759804
c.2947,2947,387.5,3987.5,54.0,-0.01136,-0.01841572554412106,-0.01843147988468359,0.00289660399221515
c.2948,2948,387.5,4012.5,54.0,-0.01136,-0.01060578853010985,-0.010613356025122188,0.0026819455651788757
c.2949,2949,387.5,4037.5,54.0,-0.01136,-0.00791374585253659,-0.007861075684396677,0.0022054875449086723
c.2950,2950,387.5,4062.5,54.0,-0.01136,-0.014259790123948714,-0.014265218275271793,0.002398188598055503
c.2951,2951,387.5,4087.5,54.0,-0.01136,-0.018143375144157224,-0.018092961357516348,0.0023705805507171964
c.2952,2952,387.5,4112.5,54.0,-0.01136,-0.018440895807366773,-0.01837565665022644,0.002262179135701462
c.2953,2953,387.5,4137.5,54.0,-0.01136,-0.01790002548186683,-0.017895879575930435,0.0025210766256807504
c.2954,2954,387.5,4162.5,54.0,-0.01136,-0.015022999198613099,-0.014950953000335112,0.0026736027711245147
c.2955,2955,387.5,4187.5,54.0,-0.01136,-0.01348947025481826,-0.013537453254219033,0.0025911717432841783
c.2956,2956,387.5,4212.5,54.0,-0.01136,-0.012485215401953844,-0.01250237204961403,0.002670850981179213
c.2957,2957,387.5,4237.5,54.0,-0.01136,-0.013728650840750062,-0.013718450231663213,0.0029258394860856175
c.2958,2958,387.5,4262.5,54.0,-0.01136,-0.011784924501082754,-0.011888601204557574,0.0029497299441146817
c.2959,2959,387.5,4287.5,54.0,-0.01136,-0.01310952834792734,-0.013182397350361407,0.0032386577861498443
c.2960,2960,387.5,4312.5,54.0,-0.01136,-0.010569637449077237,-0.010662759078967493,0.00365409410305463
c.2961,2961,387.5,4337.5,54.0,-0.01136,-0.010448245653663034,-0.010445688563578921,0.00407323634039668
c.2962,2962,387.5,4362.5,54.0,-0.01136,-0.011752515669562763,-0.011789308506517618,0.003875075610219608
c.2963,2963,387.5,4387.5,54.0,-0.01136,-0.013494840045031662,-0.013455959043882651,0.0036397710636054985
c.2964,2964,387.5,4412.5,54.0,-0.01136,-0.012501355869218552,-0.012433093667621593,0.0034401682424094956
c.2965,2965,387.5,4437.5,54.0,-0.01136,-0.00979628717762599,-0.009708189429531847,0.003328630556000385
c.2966,2966,387.5,4462.5,54.0,-0.01136,-0.009713870952143364,-0.009637953245767751,0.003002208972111258
c.2967,2967,387.5,4487.5,54.0,-0.01136,-0.009360446738251987,-0.00937167064123115,0.002996061781995614
c.2968,2968,387.5,4512.5,54.0,-0.01136,-0.01046701554552268,-0.010425461086726526,0.0036324979901816413
c.2969,2969,387.5,4537.5,54.0,-0.01136,-0.011830144834431197,-0.011765718329353008,0.0036366198514265996
c.2970,2970,387.5,4562.5,54.0,-0.01136,-0.013252823585741803,-0.013272673872241115,0.003705802476843481
c.2971,2971,387.5,4587.5,54.0,-0.01136,-0.012821856678904682,-0.012849425154110073,0.0038093552107170336
c.3009,3009,412.5,3837.5,54.0,-0.01136,-0.010404226800877108,-0.010247300216927241,0.00405158649102457
c.3010,3010,412.5,3862.5,54.0,-0.01136,-0.010336328142642591,-0.010314337985455438,0.003707666404455684
c.3011,3011,412.5,3887.5,54.0,-0.01136,-0.011867996740709692,-0.01174277551325243,0.003608277274670581
c.3012,3012,412.5,3912.5,54.0,-0.01136,-0.01148127113160525,-0.011447900902820307,0.003532216498031521
c.3013,3013,412.5,3937.5,54.0,-0.01136,-0.012807704505891497,-0.012871638565770546,0.003554369894433882
c.3014,3014,412.5,3962.5,54.0,-0.01136,-0.015212674019038197,-0.01531437655277799,0.003097115840374073
c.3015,3015,412.5,3987.5,54.0,-0.01136,-0.012595870989893511,-0.012459338948363857,0.002965022609017845
c.3016,3016,412.5,4012.5,54.0,-0.01136,-0.006856186256420749,-0.006903200615130395,0.0026038073965203535
c.3017,3017,412.5,4037.5,54.0,-0.01136,-0.009761614827004174,-0.00967698580310135,0.002164424206400298
c.3018,3018,412.5,4062.5,54.0,-0.01136,-0.008146613626249084,-0.008100441981947355,0.0018260406645747409
c.3019,3019,412.5,4087.5,54.0,-0.01136,-0.013399334257123086,-0.013474087211356699,0.0019590615139148102
c.3020,3020,412.5,4112.5,54.0,-0.01136,-0.01762878989432442,-0.017710092952780275,0.0019793103999773683
c.3021,3021,412.5,4137.5,54.0,-0.01136,-0.01524691304149196,-0.015246928256198004,0.002159757981000791
c.3022,3022,412.5,4162.5,54.0,-0.01136,-0.015073041803039621,-0.015106412541536966,0.002273176273139725
