cellid,cellname,q1X,q1Y,q1Z,q2X,q2Y,q2Z,q3X,q3Y,q3Z,q4X,q4Y,q4Z,q5X,q5Y,q5Z,q6X,q6Y,q6Z,q7X,q7Y,q7Z,q8X,q8Y,q8Z,mptX,mptY,mptZ,UTMzone,q1Lat,q1Lon,q2Lat,q2Lon,q3Lat,q3Lon,q4Lat,q4Lon,q5Lat,q5Lon,q6Lat,q6Lon,q7Lat,q7Lon,q8Lat,q8Lon,mptLat,mptLon
41,c.41,-700.0,4425.0,-70.0,-675.0,4425.0,-70.0,-700.0,4450.0,-70.0,-675.0,4450.0,-70.0,-700.0,4425.0,0.0,-675.0,4425.0,0.0,-700.0,4450.0,0.0,-675.0,4450.0,0.0,-687.5,4437.5,-35.0,54,39.14066961128409,127.14114425667226,39.17440713707997,127.42222378691332,39.35934934542805,127.09716286045129,39.39334912321205,127.37906548917235,39.14066961128409,127.14114425667226,39.17440713707997,127.42222378691332,39.35934934542805,127.09716286045129,39.39334912321205,127.37906548917235,39.267031948790326,127.25989909729472
42,c.42,-700.0,4450.0,-70.0,-675.0,4450.0,-70.0,-700.0,4475.0,-70.0,-675.0,4475.0,-70.0,-700.0,4450.0,0.0,-675.0,4450.0,0.0,-700.0,4475.0,0.0,-675.0,4475.0,0.0,-687.5,4462.5,-35.0,54,39.35934934542805,127.09716286045129,39.39334912321205,127.37906548917235,39.577979165937286,127.05269997961756,39.612242766881494,127.3354340610868,39.35934934542805,127.09716286045129,39.39334912321205,127.37906548917235,39.577979165937286,127.05269997961756,39.612242766881494,127.3354340610868,39.48581892298402,127.21609059655383
43,c.43,-700.0,4475.0,-70.0,-675.0,4475.0,-70.0,-700.0,4500.0,-70.0,-675.0,4500.0,-70.0,-700.0,4475.0,0.0,-675.0,4475.0,0.0,-700.0,4500.0,0.0,-675.0,4500.0,0.0,-687.5,4487.5,-35.0,54,39.577979165937286,127.05269997961756,39.612242766881494,127.3354340610868,39.79655847585017,127.00774988058885,39.83108749260666,127.29132385272315,39.577979165937286,127.05269997961756,39.612242766881494,127.3354340610868,39.79655847585017,127.00774988058885,39.83108749260666,127.29132385272315,39.70455648002634,127.1718019424548
44,c.44,-700.0,4500.0,-70.0,-675.0,4500.0,-70.0,-700.0,4525.0,-70.0,-675.0,4525.0,-70.0,-700.0,4500.0,0.0,-675.0,4500.0,0.0,-700.0,4525.0,0.0,-675.0,4525.0,0.0,-687.5,4512.5,-35.0,54,39.79655847585017,127.00774988058885,39.83108749260666,127.29132385272315,40.01508666897664,126.96230672948953,40.049882716012064,127.24672911501523,39.79655847585017,127.00774988058885,39.83108749260666,127.29132385272315,40.01508666897664,126.96230672948953,40.049882716012064,127.24672911501523,39.92324402922071,127.12702739338327
45,c.45,-700.0,4525.0,-70.0,-675.0,4525.0,-70.0,-700.0,4550.0,-70.0,-675.0,4550.0,-70.0,-700.0,4525.0,0.0,-675.0,4525.0,0.0,-700.0,4550.0,0.0,-675.0,4550.0,0.0,-687.5,4537.5,-35.0,54,40.01508666897664,126.96230672948953,40.049882716012064,127.24672911501523,40.23356312968781,126.91636459009166,40.26862784362453,127.20164399772057,40.01508666897664,126.96230672948953,40.049882716012064,127.24672911501523,40.23356312968781,126.91636459009166,40.26862784362453,127.20164399772057,40.141880970706744,127.08176110698618
46,c.46,-700.0,4550.0,-70.0,-675.0,4550.0,-70.0,-700.0,4575.0,-70.0,-675.0,4575.0,-70.0,-700.0,4550.0,0.0,-675.0,4550.0,0.0,-700.0,4575.0,0.0,-675.0,4575.0,0.0,-687.5,4562.5,-35.0,54,40.23356312968781,126.91636459009166,40.26862784362453,127.20164399772057,40.451987232699985,126.86991742170508,40.487322272664215,127.15606254732589,40.23356312968781,126.91636459009166,40.26862784362453,127.20164399772057,40.451987232699985,126.86991742170508,40.487322272664215,127.15606254732589,40.360466695250445,127.03599713809501
47,c.47,-700.0,4575.0,-70.0,-675.0,4575.0,-70.0,-700.0,4600.0,-70.0,-675.0,4600.0,-70.0,-700.0,4575.0,0.0,-675.0,4575.0,0.0,-700.0,4600.0,0.0,-675.0,4600.0,0.0,-687.5,4587.5,-35.0,54,40.451987232699985,126.86991742170508,40.487322272664215,127.15606254732589,40.670358342853426,126.8229590770154,40.70596539083013,127.1099787049002,40.451987232699985,126.86991742170508,40.487322272664215,127.15606254732589,40.670358342853426,126.8229590770154,40.70596539083013,127.1099787049002,40.57900058402907,126.98972943659756
48,c.48,-700.0,4600.0,-70.0,-675.0,4600.0,-70.0,-700.0,4625.0,-70.0,-675.0,4625.0,-70.0,-700.0,4600.0,0.0,-675.0,4600.0,0.0,-700.0,4625.0,0.0,-675.0,4625.0,0.0,-687.5,4612.5,-35.0,54,40.670358342853426,126.8229590770154,40.70596539083013,127.1099787049002,40.88867581488519,126.77548329986797,40.92455657608019,127.06338630389449,40.670358342853426,126.8229590770154,40.70596539083013,127.1099787049002,40.88867581488519,126.77548329986797,40.92455657608019,127.06338630389449,40.79748200841039,126.94295184525656
49,c.49,-700.0,4625.0,-70.0,-675.0,4625.0,-70.0,-700.0,4650.0,-70.0,-675.0,4650.0,-70.0,-700.0,4625.0,0.0,-675.0,4625.0,0.0,-700.0,4650.0,0.0,-675.0,4650.0,0.0,-687.5,4637.5,-35.0,54,40.88867581488519,126.77548329986797,40.92455657608019,127.06338630389449,41.10693899319636,126.72748372299677,41.143095196405596,127.01627906788617,40.88867581488519,126.77548329986797,40.92455657608019,127.06338630389449,41.10693899319636,126.72748372299677,41.143095196405596,127.01627906788617,41.01591032972643,126.89565809747393
50,c.50,-700.0,4650.0,-70.0,-675.0,4650.0,-70.0,-700.0,4675.0,-70.0,-675.0,4675.0,-70.0,-700.0,4650.0,0.0,-675.0,4650.0,0.0,-700.0,4675.0,0.0,-675.0,4675.0,0.0,-687.5,4662.5,-35.0,54,41.10693899319636,126.72748372299677,41.143095196405596,127.01627906788617,41.32514721161297,126.67895386569639,41.36158060959933,126.96865060826666,41.10693899319636,126.72748372299677,41.143095196405596,127.01627906788617,41.32514721161297,126.67895386569639,41.36158060959933,126.96865060826666,41.23428489904115,126.84784181499899
51,c.51,-700.0,4675.0,-70.0,-675.0,4675.0,-70.0,-700.0,4700.0,-70.0,-675.0,4700.0,-70.0,-700.0,4675.0,0.0,-675.0,4675.0,0.0,-700.0,4700.0,0.0,-675.0,4700.0,0.0,-687.5,4687.5,-35.0,54,41.32514721161297,126.67895386569639,41.36158060959933,126.96865060826666,41.54329979314108,126.62988713143542,41.58001216301865,126.92049442187059,41.32514721161297,126.67895386569639,41.36158060959933,126.96865060826666,41.54329979314108,126.62988713143542,41.58001216301865,126.92049442187059,41.45260505691227,126.79949650557903
52,c.52,-700.0,4700.0,-70.0,-675.0,4700.0,-70.0,-700.0,4725.0,-70.0,-675.0,4725.0,-70.0,-700.0,4700.0,0.0,-675.0,4700.0,0.0,-700.0,4725.0,0.0,-675.0,4725.0,0.0,-687.5,4712.5,-35.0,54,41.54329979314108,126.62988713143542,41.58001216301865,126.92049442187059,41.76139604971507,126.58027680540991,41.79838919334128,126.8718038885451,41.54329979314108,126.62988713143542,41.58001216301865,126.92049442187059,41.76139604971507,126.58027680540991,41.79838919334128,126.8718038885451,41.670870133146764,126.75061556055064
53,c.53,-700.0,4725.0,-70.0,-675.0,4725.0,-70.0,-700.0,4750.0,-70.0,-675.0,4750.0,-70.0,-700.0,4725.0,0.0,-675.0,4725.0,0.0,-700.0,4750.0,0.0,-675.0,4750.0,0.0,-687.5,4737.5,-35.0,54,41.76139604971507,126.58027680540991,41.79838919334128,126.8718038885451,41.979435281939715,126.53011605203478,42.016711026315406,126.82257226865717,41.76139604971507,126.58027680540991,41.79838919334128,126.8718038885451,41.979435281939715,126.53011605203478,42.016711026315406,126.82257226865717,41.889079446550056,126.70119225237008
54,c.54,-700.0,4750.0,-70.0,-675.0,4750.0,-70.0,-700.0,4775.0,-70.0,-675.0,4775.0,-70.0,-700.0,4750.0,0.0,-675.0,4750.0,0.0,-700.0,4775.0,0.0,-675.0,4775.0,0.0,-687.5,4762.5,-35.0,54,41.979435281939715,126.53011605203478,42.016711026315406,126.82257226865717,42.19741677882522,126.47939791237178,42.234976976502786,126.77279270053742,41.979435281939715,126.53011605203478,42.016711026315406,126.82257226865717,42.19741677882522,126.47939791237178,42.234976976502786,126.77279270053742,42.10723230466858,126.65121973208092
55,c.55,-700.0,4775.0,-70.0,-675.0,4775.0,-70.0,-700.0,4800.0,-70.0,-675.0,4800.0,-70.0,-700.0,4775.0,0.0,-675.0,4775.0,0.0,-700.0,4800.0,0.0,-675.0,4800.0,0.0,-687.5,4787.5,-35.0,54,42.19741677882522,126.47939791237178,42.234976976502786,126.77279270053742,42.41533981751547,126.42811530149177,42.45318634701535,126.7224581978585,42.19741677882522,126.47939791237178,42.234976976502786,126.77279270053742,42.41533981751547,126.42811530149177,42.45318634701535,126.7224581978585,42.32532800352556,126.60069102671704
56,c.56,-700.0,4800.0,-70.0,-675.0,4800.0,-70.0,-700.0,4825.0,-70.0,-675.0,4825.0,-70.0,-700.0,4800.0,0.0,-675.0,4800.0,0.0,-700.0,4825.0,0.0,-675.0,4825.0,0.0,-687.5,4812.5,-35.0,54,42.41533981751547,126.42811530149177,42.45318634701535,126.7224581978585,42.633203663009,126.3762610057699,42.67133842924466,126.67156164694619,42.41533981751547,126.42811530149177,42.45318634701535,126.7224581978585,42.633203663009,126.3762610057699,42.67133842924466,126.67156164694619,42.543365827349795,126.54959903663956
57,c.57,-700.0,4825.0,-70.0,-675.0,4825.0,-70.0,-700.0,4850.0,-70.0,-675.0,4850.0,-70.0,-700.0,4825.0,0.0,-675.0,4825.0,0.0,-700.0,4850.0,0.0,-675.0,4850.0,0.0,-687.5,4837.5,-35.0,54,42.633203663009,126.3762610057699,42.67133842924466,126.67156164694619,42.85100756787248,126.32382768011121,42.88943250258412,126.62009580402105,42.633203663009,126.3762610057699,42.67133842924466,126.67156164694619,42.85100756787248,126.32382768011121,42.88943250258412,126.62009580402105,42.761345048297315,126.49793653280513
58,c.58,-700.0,4850.0,-70.0,-675.0,4850.0,-70.0,-700.0,4875.0,-70.0,-675.0,4875.0,-70.0,-700.0,4850.0,0.0,-675.0,4850.0,0.0,-700.0,4875.0,0.0,-675.0,4875.0,0.0,-687.5,4862.5,-35.0,54,42.85100756787248,126.32382768011121,42.88943250258412,126.62009580402105,43.06875077194676,126.2708078451051,43.107467834143904,126.568053292369,42.85100756787248,126.32382768011121,42.88943250258412,126.62009580402105,43.06875077194676,126.2708078451051,43.107467834143904,126.568053292369,42.97926492616546,126.44569615396391
59,c.59,-700.0,4875.0,-70.0,-675.0,4875.0,-70.0,-700.0,4900.0,-70.0,-675.0,4900.0,-70.0,-700.0,4875.0,0.0,-675.0,4875.0,0.0,-700.0,4900.0,0.0,-675.0,4900.0,0.0,-687.5,4887.5,-35.0,54,43.06875077194676,126.2708078451051,43.107467834143904,126.568053292369,43.28643250204492,126.21719388410642,43.32544367845806,126.51542659943824,43.06875077194676,126.2708078451051,43.107467834143904,126.568053292369,43.28643250204492,126.21719388410642,43.32544367845806,126.51542659943824,43.19712470809954,126.39287040378551
60,c.60,-700.0,4900.0,-70.0,-675.0,4900.0,-70.0,-700.0,4925.0,-70.0,-675.0,4925.0,-70.0,-700.0,4900.0,0.0,-675.0,4900.0,0.0,-700.0,4925.0,0.0,-675.0,4925.0,0.0,-687.5,4912.5,-35.0,54,43.28643250204492,126.21719388410642,43.32544367845806,126.51542659943824,43.50405197164218,126.16297804024082,43.543359277183825,126.46220807386067,43.28643250204492,126.21719388410642,43.32544367845806,126.51542659943824,43.50405197164218,126.16297804024082,43.543359277183825,126.46220807386067,43.414923628291334,126.33945164791002
61,c.61,-700.0,4925.0,-70.0,-675.0,4925.0,-70.0,-700.0,4950.0,-70.0,-675.0,4950.0,-70.0,-700.0,4925.0,0.0,-675.0,4925.0,0.0,-700.0,4950.0,0.0,-675.0,4950.0,0.0,-687.5,4937.5,-35.0,54,43.50405197164218,126.16297804024082,43.543359277183825,126.46220807386067,43.72160838055759,126.10815241333248,43.76121385879282,126.40838992239559,43.50405197164218,126.16297804024082,43.543359277183825,126.46220807386067,43.72160838055759,126.10815241333248,43.76121385879282,126.40838992239559,43.632660907669795,126.2854321109227
62,c.62,-700.0,4950.0,-70.0,-675.0,4950.0,-70.0,-700.0,4975.0,-70.0,-675.0,4975.0,-70.0,-700.0,4950.0,0.0,-675.0,4950.0,0.0,-700.0,4975.0,0.0,-675.0,4975.0,0.0,-687.5,4962.5,-35.0,54,43.72160838055759,126.10815241333248,43.76121385879282,126.40838992239559,43.93910091462693,126.05270895675179,43.979006638253686,126.35396420679305,43.72160838055759,126.10815241333248,43.76121385879282,126.40838992239559,43.93910091462693,126.05270895675179,43.979006638253686,126.35396420679305,43.850335753583025,126.23080387324946
63,c.63,-700.0,4975.0,-70.0,-675.0,4975.0,-70.0,-700.0,5000.0,-70.0,-675.0,5000.0,-70.0,-700.0,4975.0,0.0,-675.0,4975.0,0.0,-700.0,5000.0,0.0,-675.0,5000.0,0.0,-687.5,4987.5,-35.0,54,43.93910091462693,126.05270895675179,43.979006638253686,126.35396420679305,44.15652874536696,125.99663947418041,44.19673681670632,126.298922840575,43.93910091462693,126.05270895675179,43.979006638253686,126.35396420679305,44.15652874536696,125.99663947418041,44.19673681670632,126.298922840575,44.067947359471894,126.17555886797138
64,c.64,-700.0,5000.0,-70.0,-675.0,5000.0,-70.0,-700.0,5025.0,-70.0,-675.0,5025.0,-70.0,-700.0,5000.0,0.0,-675.0,5000.0,0.0,-700.0,5025.0,0.0,-675.0,5025.0,0.0,-687.5,5012.5,-35.0,54,44.15652874536696,125.99663947418041,44.19673681670632,126.298922840575,44.373891029630194,125.93993561629193,44.414403581126884,126.24325758573106,44.15652874536696,125.99663947418041,44.19673681670632,126.298922840575,44.373891029630194,125.93993561629193,44.414403581126884,126.24325758573106,44.28549490453462,126.11968887755502
65,c.65,-700.0,5025.0,-70.0,-675.0,5025.0,-70.0,-700.0,5050.0,-70.0,-675.0,5050.0,-70.0,-700.0,5025.0,0.0,-675.0,5025.0,0.0,-700.0,5050.0,0.0,-675.0,5050.0,0.0,-687.5,5037.5,-35.0,54,44.373891029630194,125.93993561629193,44.414403581126884,126.24325758573106,44.591186909250546,125.88258887734447,44.632006103983926,126.18696004932717,44.373891029630194,125.93993561629193,44.414403581126884,126.24325758573106,44.591186909250546,125.88258887734447,44.632006103983926,126.18696004932717,44.50297755338219,126.06318553049725
66,c.66,-700.0,5050.0,-70.0,-675.0,5050.0,-70.0,-700.0,5075.0,-70.0,-675.0,5075.0,-70.0,-700.0,5050.0,0.0,-675.0,5050.0,0.0,-700.0,5075.0,0.0,-675.0,5075.0,0.0,-687.5,5062.5,-35.0,54,44.591186909250546,125.88258887734447,44.632006103983926,126.18696004932717,44.80841551067903,125.8245905916839,44.84954354288474,126.13002168002382,44.591186909250546,125.88258887734447,44.632006103983926,126.18696004932717,44.80841551067903,125.8245905916839,44.84954354288474,126.13002168002382,44.7203944556843,126.00604029788065
67,c.67,-700.0,5075.0,-70.0,-675.0,5075.0,-70.0,-700.0,5100.0,-70.0,-675.0,5100.0,-70.0,-700.0,5075.0,0.0,-675.0,5075.0,0.0,-700.0,5100.0,0.0,-675.0,5100.0,0.0,-687.5,5087.5,-35.0,54,44.80841551067903,125.8245905916839,44.84954354288474,126.13002168002382,45.02557594460947,125.76593193015407,45.06701504021204,126.07243376450143,44.80841551067903,125.8245905916839,44.84954354288474,126.13002168002382,45.02557594460947,125.76593193015407,45.06701504021204,126.07243376450143,44.93774474580554,125.94824448983776
68,c.68,-675.0,3400.0,-70.0,-650.0,3400.0,-70.0,-675.0,3425.0,-70.0,-650.0,3425.0,-70.0,-675.0,3400.0,0.0,-650.0,3400.0,0.0,-675.0,3425.0,0.0,-650.0,3425.0,0.0,-662.5,3412.5,-35.0,54,30.162265745872755,128.84271461196784,30.185903193493058,129.09665246519668,30.382781569775428,128.81508695934477,30.406627879806468,129.06956779016537,30.162265745872755,128.84271461196784,30.185903193493058,129.09665246519668,30.382781569775428,128.81508695934477,30.406627879806468,129.06956779016537,30.28445795621574,128.95600545620482
69,c.69,-675.0,3425.0,-70.0,-650.0,3425.0,-70.0,-675.0,3450.0,-70.0,-650.0,3450.0,-70.0,-675.0,3425.0,0.0,-650.0,3425.0,0.0,-675.0,3450.0,0.0,-650.0,3450.0,0.0,-662.5,3437.5,-35.0,54,30.382781569775428,128.81508695934477,30.406627879806468,129.06956779016537,30.60326694489683,128.7871522096233,30.62732301561176,129.04218181993994,30.382781569775428,128.81508695934477,30.406627879806468,129.06956779016537,30.60326694489683,128.7871522096233,30.62732301561176,129.04218181993994,30.50506376590329,128.92849719429654
70,c.70,-675.0,3450.0,-70.0,-650.0,3450.0,-70.0,-675.0,3475.0,-70.0,-650.0,3475.0,-70.0,-675.0,3450.0,0.0,-650.0,3450.0,0.0,-675.0,3475.0,0.0,-650.0,3475.0,0.0,-662.5,3462.5,-35.0,54,30.60326694489683,128.7871522096233,30.62732301561176,129.04218181993994,30.82372153331061,128.758907493108,30.847988274857517,129.01449173289916,30.60326694489683,128.7871522096233,30.62732301561176,129.04218181993994,30.82372153331061,128.758907493108,30.847988274857517,129.01449173289916,30.725639412273928,128.90068331341266
71,c.71,-675.0,3475.0,-70.0,-650.0,3475.0,-70.0,-675.0,3500.0,-70.0,-650.0,3500.0,-70.0,-675.0,3475.0,0.0,-650.0,3475.0,0.0,-675.0,3500.0,0.0,-650.0,3500.0,0.0,-662.5,3487.5,-35.0,54,30.82372153331061,128.758907493108,30.847988274857517,129.01449173289916,31.044144993436632,128.7303498940795,31.06862332799233,128.9864946620824,30.82372153331061,128.758907493108,30.847988274857517,129.01449173289916,31.044144993436632,128.7303498940795,31.06862332799233,128.9864946620824,30.946184561581514,128.872560945054
72,c.72,-675.0,3500.0,-70.0,-650.0,3500.0,-70.0,-675.0,3525.0,-70.0,-650.0,3525.0,-70.0,-675.0,3500.0,0.0,-650.0,3500.0,0.0,-675.0,3525.0,0.0,-650.0,3525.0,0.0,-662.5,3512.5,-35.0,54,31.044144993436632,128.7303498940795,31.06862332799233,128.9864946620824,31.2645369799634,128.70147644999892,31.28922784188998,128.95818769440405,31.044144993436632,128.7303498940795,31.06862332799233,128.9864946620824,31.2645369799634,128.70147644999892,31.28922784188998,128.95818769440405,31.166698876465393,128.84412717464446
73,c.73,-675.0,3525.0,-70.0,-650.0,3525.0,-70.0,-675.0,3550.0,-70.0,-650.0,3550.0,-70.0,-675.0,3525.0,0.0,-650.0,3525.0,0.0,-675.0,3550.0,0.0,-650.0,3550.0,0.0,-662.5,3537.5,-35.0,54,31.2645369799634,128.70147644999892,31.28922784188998,128.95818769440405,31.484897143768755,128.67228415069516,31.509801479772968,128.92956786984993,31.2645369799634,128.70147644999892,31.28922784188998,128.95818769440405,31.484897143768755,128.67228415069516,31.509801479772968,128.92956786984993,31.387182015873254,128.81537904073156
74,c.74,-675.0,3550.0,-70.0,-650.0,3550.0,-70.0,-675.0,3575.0,-70.0,-650.0,3575.0,-70.0,-675.0,3550.0,0.0,-650.0,3550.0,0.0,-675.0,3575.0,0.0,-650.0,3575.0,0.0,-662.5,3562.5,-35.0,54,31.484897143768755,128.67228415069516,31.509801479772968,128.92956786984993,31.705225131838684,128.64276993753433,31.730343901134336,128.90063218065671,31.484897143768755,128.67228415069516,31.509801479772968,128.92956786984993,31.705225131838684,128.64276993753433,31.730343901134336,128.90063218065671,31.60763363498245,128.78631353416966
75,c.75,-675.0,3575.0,-70.0,-650.0,3575.0,-70.0,-675.0,3600.0,-70.0,-650.0,3600.0,-70.0,-675.0,3575.0,0.0,-650.0,3575.0,0.0,-675.0,3600.0,0.0,-650.0,3600.0,0.0,-662.5,3587.5,-35.0,54,31.705225131838684,128.64276993753433,31.730343901134336,128.90063218065671,31.92552058718453,128.61293070257028,31.950854761657737,128.87137757047222,31.705225131838684,128.64276993753433,31.730343901134336,128.90063218065671,31.92552058718453,128.61293070257028,31.950854761657737,128.87137757047222,31.828053385119375,128.75692759728494
76,c.76,-675.0,3600.0,-70.0,-650.0,3600.0,-70.0,-675.0,3625.0,-70.0,-650.0,3625.0,-70.0,-675.0,3600.0,0.0,-650.0,3600.0,0.0,-675.0,3625.0,0.0,-650.0,3625.0,0.0,-662.5,3612.5,-35.0,54,31.92552058718453,128.61293070257028,31.950854761657737,128.87137757047222,32.14578314875804,128.5827632876772,32.17133371313559,128.84180093349798,31.92552058718453,128.61293070257028,31.950854761657737,128.87137757047222,32.14578314875804,128.5827632876772,32.17133371313559,128.84180093349798,32.04844091367719,128.7272181230217
77,c.77,-675.0,3625.0,-70.0,-650.0,3625.0,-70.0,-675.0,3650.0,-70.0,-650.0,3650.0,-70.0,-675.0,3625.0,0.0,-650.0,3625.0,0.0,-675.0,3650.0,0.0,-650.0,3650.0,0.0,-662.5,3637.5,-35.0,54,32.14578314875804,128.5827632876772,32.17133371313559,128.84180093349798,32.36601245136476,128.55226448366196,32.39178040338551,128.8118991136119,32.14578314875804,128.5827632876772,32.17133371313559,128.84180093349798,32.36601245136476,128.55226448366196,32.39178040338551,128.8118991136119,32.26879586403155,128.69718195407003
78,c.78,-675.0,3650.0,-70.0,-650.0,3650.0,-70.0,-675.0,3675.0,-70.0,-650.0,3675.0,-70.0,-675.0,3650.0,0.0,-650.0,3650.0,0.0,-675.0,3675.0,0.0,-650.0,3675.0,0.0,-662.5,3662.5,-35.0,54,32.36601245136476,128.55226448366196,32.39178040338551,128.8118991136119,32.586208125575304,128.52143102935733,32.61219447616481,128.78166890347174,32.36601245136476,128.55226448366196,32.39178040338551,128.8118991136119,32.586208125575304,128.52143102935733,32.61219447616481,128.78166890347174,32.48911787545451,128.66681588197378
79,c.79,-675.0,3675.0,-70.0,-650.0,3675.0,-70.0,-675.0,3700.0,-70.0,-650.0,3700.0,-70.0,-675.0,3675.0,0.0,-650.0,3675.0,0.0,-675.0,3700.0,0.0,-650.0,3700.0,0.0,-662.5,3687.5,-35.0,54,32.586208125575304,128.52143102935733,32.61219447616481,128.78166890347174,32.80636979763463,128.49025961069475,32.83257557108293,128.75110704359835,32.586208125575304,128.52143102935733,32.61219447616481,128.78166890347174,32.80636979763463,128.49025961069475,32.83257557108293,128.75110704359835,32.709406583026336,128.63611664621865
80,c.80,-675.0,3700.0,-70.0,-650.0,3700.0,-70.0,-675.0,3725.0,-70.0,-650.0,3725.0,-70.0,-675.0,3700.0,0.0,-650.0,3700.0,0.0,-675.0,3725.0,0.0,-650.0,3725.0,0.0,-662.5,3712.5,-35.0,54,32.80636979763463,128.49025961069475,32.83257557108293,128.75110704359835,33.026497089369286,128.45874685975616,33.052923323512,128.72021022143844,32.80636979763463,128.49025961069475,32.83257557108293,128.75110704359835,33.026497089369286,128.45874685975616,33.052923323512,128.72021022143844,32.92966161754555,128.60508093329992
81,c.81,-675.0,3725.0,-70.0,-650.0,3725.0,-70.0,-675.0,3750.0,-70.0,-650.0,3750.0,-70.0,-675.0,3725.0,0.0,-650.0,3725.0,0.0,-675.0,3750.0,0.0,-650.0,3750.0,0.0,-662.5,3737.5,-35.0,54,33.026497089369286,128.45874685975616,33.052923323512,128.72021022143844,33.24658961809247,128.42688935380494,33.27323736449522,128.68897507040583,33.026497089369286,128.45874685975616,33.052923323512,128.72021022143844,33.24658961809247,128.42688935380494,33.27323736449522,128.68897507040583,33.14988260543661,128.57370537576892
82,c.82,-675.0,3750.0,-70.0,-650.0,3750.0,-70.0,-675.0,3775.0,-70.0,-650.0,3775.0,-70.0,-675.0,3750.0,0.0,-650.0,3750.0,0.0,-675.0,3775.0,0.0,-650.0,3775.0,0.0,-662.5,3762.5,-35.0,54,33.24658961809247,128.42688935380494,33.27323736449522,128.68897507040583,33.466646996507,128.3946836142945,33.49351732065336,128.6573981689016,33.24658961809247,128.42688935380494,33.27323736449522,128.68897507040583,33.466646996507,128.3946836142945,33.49351732065336,128.6573981689016,33.370069168655725,128.5419865512587
83,c.83,-675.0,3775.0,-70.0,-650.0,3775.0,-70.0,-675.0,3800.0,-70.0,-650.0,3800.0,-70.0,-675.0,3775.0,0.0,-650.0,3775.0,0.0,-675.0,3800.0,0.0,-650.0,3800.0,0.0,-662.5,3787.5,-35.0,54,33.466646996507,128.3946836142945,33.49351732065336,128.6573981689016,33.686668832605946,128.3621261058549,33.71376281408871,128.62547603931154,33.466646996507,128.3946836142945,33.49351732065336,128.6573981689016,33.686668832605946,128.3621261058549,33.71376281408871,128.62547603931154,33.590220924594284,128.50992098148674
84,c.84,-675.0,3800.0,-70.0,-650.0,3800.0,-70.0,-675.0,3825.0,-70.0,-650.0,3825.0,-70.0,-675.0,3800.0,0.0,-650.0,3800.0,0.0,-675.0,3825.0,0.0,-650.0,3825.0,0.0,-662.5,3812.5,-35.0,54,33.686668832605946,128.3621261058549,33.71376281408871,128.62547603931154,33.90665472957102,128.3292132352563,33.93397346228721,128.59320514698112,33.686668832605946,128.3621261058549,33.71376281408871,128.62547603931154,33.90665472957102,128.3292132352563,33.93397346228721,128.59320514698112,33.81033748598027,128.47750513123597
85,c.85,-675.0,3825.0,-70.0,-650.0,3825.0,-70.0,-675.0,3850.0,-70.0,-650.0,3850.0,-70.0,-675.0,3825.0,0.0,-650.0,3825.0,0.0,-675.0,3850.0,0.0,-650.0,3850.0,0.0,-662.5,3837.5,-35.0,54,33.90665472957102,128.3292132352563,33.93397346228721,128.59320514698112,34.126604285668584,128.295941350349,34.154148878017956,128.56058189916683,33.90665472957102,128.3292132352563,33.93397346228721,128.59320514698112,34.126604285668584,128.295941350349,34.154148878017956,128.56058189916683,34.03041846077718,128.44473540731195
86,c.86,-675.0,3850.0,-70.0,-650.0,3850.0,-70.0,-675.0,3875.0,-70.0,-650.0,3875.0,-70.0,-675.0,3850.0,0.0,-650.0,3850.0,0.0,-675.0,3875.0,0.0,-650.0,3875.0,0.0,-662.5,3862.5,-35.0,54,34.126604285668584,128.295941350349,34.154148878017956,128.56058189916683,34.34651709414326,128.26230673897925,34.37428866923066,128.52760264396395,34.126604285668584,128.295941350349,34.154148878017956,128.56058189916683,34.34651709414326,128.26230673897925,34.37428866923066,128.52760264396395,34.25046345208073,128.4116081574768
